Participant.ID,Trial_No,Trial_type,Choice.prob
P006,11,Win,0.827731997
P006,12,Win,0.740177018
P006,13,Win,0.632898962
P006,14,Win,0.72797462
P006,15,Win,0.803260138
P006,16,Win,0.708981715
P006,17,Win,0.788608581
P006,18,Win,0.690776202
P006,19,Win,0.77439056
P006,20,Win,0.838338783
P006,21,Win,0.88517322
P006,22,Win,0.817729619
P006,23,Win,0.87024997
P006,24,Win,0.908004102
P006,25,Win,0.850493729
P006,26,Win,0.893906662
P006,27,Win,0.924746404
P006,28,Win,0.946404554
P006,29,Win,0.961562089
P006,30,Win,0.932890177
P006,1,Loss,0.5
P006,2,Loss,0.708942664
P006,3,Loss,0.669412649
P006,4,Loss,0.650379946
P006,5,Loss,0.641472944
P006,6,Loss,0.637349741
P006,7,Loss,0.635449655
P006,8,Loss,0.634575772
P006,9,Loss,0.634174214
P006,10,Loss,0.633989767
P006,11,Loss,0.633905062
P006,12,Loss,0.633866165
P006,13,Loss,0.758095227
P006,14,Loss,0.804513809
P006,15,Loss,0.720382917
P006,16,Loss,0.675088865
P006,17,Loss,0.653065007
P006,18,Loss,0.765073205
P006,19,Loss,0.698231939
P006,20,Loss,0.781674081
P006,21,Loss,0.813952884
P006,22,Loss,0.726003988
P006,23,Loss,0.792109659
P006,24,Loss,0.818241908
P006,25,Loss,0.7286066
P006,26,Loss,0.793100142
P006,27,Loss,0.818653019
P006,28,Loss,0.728857735
P006,29,Loss,0.679351903
P006,30,Loss,0.655091142
P006,1,Loss,0.5
P006,2,Loss,0.708942664
P006,3,Loss,0.785672139
P006,4,Loss,0.70955599
P006,5,Loss,0.669714801
P006,6,Loss,0.65052252
P006,7,Loss,0.641539162
P006,8,Loss,0.760880844
P006,9,Loss,0.805612724
P006,10,Loss,0.721030111
P006,11,Loss,0.790223292
P006,12,Loss,0.712126828
P006,13,Loss,0.670983903
P006,14,Loss,0.651121793
P006,15,Loss,0.641817569
P006,16,Loss,0.637508792
P006,17,Loss,0.759417225
P006,18,Loss,0.805034833
P006,19,Loss,0.823666327
P006,20,Loss,0.831740574
P006,21,Loss,0.737015091
P006,22,Loss,0.683506131
P006,23,Loss,0.657073827
P006,24,Loss,0.766534276
P006,25,Loss,0.807855608
P006,26,Loss,0.722356816
P006,27,Loss,0.676077181
P006,28,Loss,0.653533987
P006,29,Loss,0.765244044
P006,30,Loss,0.698323914
P006,1,Loss,0.5
P006,2,Loss,0.708942664
P006,3,Loss,0.669412649
P006,4,Loss,0.771043477
P006,5,Loss,0.701464565
P006,6,Loss,0.782877601
P006,7,Loss,0.707990474
P006,8,Loss,0.785315465
P006,9,Loss,0.815440945
P006,10,Loss,0.82813557
P006,11,Loss,0.734735529
P006,12,Loss,0.795442479
P006,13,Loss,0.819628147
P006,14,Loss,0.7294546
P006,15,Loss,0.679654125
P006,16,Loss,0.655235104
P006,17,Loss,0.643731963
P006,18,Loss,0.761677612
P006,19,Loss,0.696410095
P006,20,Loss,0.780996929
P006,21,Loss,0.70694234
P006,22,Loss,0.784923143
P006,23,Loss,0.815280193
P006,24,Loss,0.726806053
P006,25,Loss,0.678315067
P006,26,Loss,0.654597578
P006,27,Loss,0.643434848
P006,28,Loss,0.761569633
P006,29,Loss,0.80588507
P006,30,Loss,0.824027901
P007,1,Win,0.5
P007,2,Win,0.340576385
P007,3,Win,0.217349835
P007,4,Win,0.134259841
P007,5,Win,0.251718238
P007,6,Win,0.410395191
P007,7,Win,0.268750353
P007,8,Win,0.430642753
P007,9,Win,0.598331643
P007,10,Win,0.737874954
P007,11,Win,0.836524404
P007,12,Win,0.899691459
P007,13,Win,0.80208027
P007,14,Win,0.878122972
P007,15,Win,0.925195346
P007,16,Win,0.845676261
P007,17,Win,0.718425431
P007,18,Win,0.554493137
P007,19,Win,0.70396034
P007,20,Win,0.813687761
P007,21,Win,0.885443425
P007,22,Win,0.778963286
P007,23,Win,0.863371373
P007,24,Win,0.744686858
P007,25,Win,0.585281668
P007,26,Win,0.727944974
P007,27,Win,0.829904814
P007,28,Win,0.895581448
P007,29,Win,0.935763564
P007,30,Win,0.864686749
P007,1,Win,0.5
P007,2,Win,0.340576385
P007,3,Win,0.510067592
P007,4,Win,0.667865642
P007,5,Win,0.788630966
P007,6,Win,0.640078472
P007,7,Win,0.768762778
P007,8,Win,0.614763882
P007,9,Win,0.750188601
P007,10,Win,0.591908932
P007,11,Win,0.733004804
P007,12,Win,0.833284544
P007,13,Win,0.700624852
P007,14,Win,0.811405963
P007,15,Win,0.884008725
P007,16,Win,0.928765448
P007,17,Win,0.955726066
P007,18,Win,0.902391555
P007,19,Win,0.939870303
P007,20,Win,0.872241712
P007,21,Win,0.921619666
P007,22,Win,0.951434365
P007,23,Win,0.969363017
P007,24,Win,0.980248696
P007,25,Win,0.986968932
P007,26,Win,0.96779183
P007,27,Win,0.979287742
P007,28,Win,0.986370169
P007,29,Win,0.990819897
P007,30,Win,0.993674697
P007,1,Win,0.5
P007,2,Win,0.659423615
P007,3,Win,0.782650165
P007,4,Win,0.865740159
P007,5,Win,0.917656428
P007,6,Win,0.832469857
P007,7,Win,0.897175917
P007,8,Win,0.797938428
P007,9,Win,0.875497224
P007,10,Win,0.763297382
P007,11,Win,0.853234575
P007,12,Win,0.909999554
P007,13,Win,0.819338358
P007,14,Win,0.88898737
P007,15,Win,0.931779352
P007,16,Win,0.857448724
P007,17,Win,0.912584967
P007,18,Win,0.823741631
P007,19,Win,0.891740399
P007,20,Win,0.933443765
P007,21,Win,0.860461691
P007,22,Win,0.91443016
P007,23,Win,0.947114466
P007,24,Win,0.966758147
P007,25,Win,0.924420288
P007,26,Win,0.953116485
P007,27,Win,0.970378662
P007,28,Win,0.931869931
P007,29,Win,0.957590666
P007,30,Win,0.906048963
P007,1,Loss,0.5
P007,2,Loss,0.789413751
P007,3,Loss,0.761569723
P007,4,Loss,0.745351772
P007,5,Loss,0.73620427
P007,6,Loss,0.731126196
P007,7,Loss,0.866122015
P007,8,Loss,0.912129908
P007,9,Loss,0.930723477
P007,10,Loss,0.865020717
P007,11,Loss,0.911715202
P007,12,Loss,0.847368528
P007,13,Loss,0.905206825
P007,14,Loss,0.927729839
P007,15,Loss,0.937831786
P007,16,Loss,0.872232209
P007,17,Loss,0.815824624
P007,18,Loss,0.777708062
P007,19,Loss,0.881276596
P007,20,Loss,0.822589201
P007,21,Loss,0.896433282
P007,22,Loss,0.9240526
P007,23,Loss,0.936105
P007,24,Loss,0.94190476
P007,25,Loss,0.876551275
P007,26,Loss,0.81902638
P007,27,Loss,0.779724761
P007,28,Loss,0.881942961
P007,29,Loss,0.823096895
P007,30,Loss,0.896609538
P007,1,Loss,0.5
P007,2,Loss,0.608369847
P007,3,Loss,0.663904952
P007,4,Loss,0.844585633
P007,5,Loss,0.796390338
P007,6,Loss,0.765752969
P007,7,Loss,0.877347459
P007,8,Loss,0.819622203
P007,9,Loss,0.780101646
P007,10,Loss,0.756065282
P007,11,Loss,0.74222501
P007,12,Loss,0.734462307
P007,13,Loss,0.867196085
P007,14,Loss,0.812153311
P007,15,Loss,0.892837883
P007,16,Loss,0.922579292
P007,17,Loss,0.857197375
P007,18,Loss,0.908799837
P007,19,Loss,0.844833275
P007,20,Loss,0.904291508
P007,21,Loss,0.840988971
P007,22,Loss,0.902911904
P007,23,Loss,0.839830148
P007,24,Loss,0.793206473
P007,25,Loss,0.886428114
P007,26,Loss,0.826549532
P007,27,Loss,0.897811717
P007,28,Loss,0.835613435
P007,29,Loss,0.790417055
P007,30,Loss,0.76216808
P007,1,Loss,0.5
P007,2,Loss,0.608369847
P007,3,Loss,0.663904952
P007,4,Loss,0.844585633
P007,5,Loss,0.796390338
P007,6,Loss,0.887495833
P007,7,Loss,0.827380828
P007,8,Loss,0.898102106
P007,9,Loss,0.835850773
P007,10,Loss,0.790573243
P007,11,Loss,0.762261324
P007,12,Loss,0.876206093
P007,13,Loss,0.915981344
P007,14,Loss,0.851153232
P007,15,Loss,0.800857792
P007,16,Loss,0.889000063
P007,17,Loss,0.828558311
P007,18,Loss,0.785816799
P007,19,Loss,0.759433177
P007,20,Loss,0.744135305
P007,21,Loss,0.735525774
P007,22,Loss,0.730751688
P007,23,Loss,0.728124532
P007,24,Loss,0.726684629
P007,25,Loss,0.864693797
P007,26,Loss,0.810352723
P007,27,Loss,0.892222572
P007,28,Loss,0.831106479
P007,29,Loss,0.787468975
P007,30,Loss,0.76041289
P008,1,Win,0.5
P008,2,Win,0.999422613
P008,3,Win,0.999999424
P008,4,Win,0.999999999
P008,5,Win,1
P008,6,Win,0.999999969
P008,7,Win,1
P008,8,Win,0.999999398
P008,9,Win,0.999999999
P008,10,Win,0.999992203
P008,11,Win,0.999999989
P008,12,Win,1
P008,13,Win,0.999999757
P008,14,Win,1
P008,15,Win,1
P008,16,Win,1
P008,17,Win,1
P008,18,Win,1
P008,19,Win,1
P008,20,Win,1
P008,21,Win,1
P008,22,Win,1
P008,23,Win,1
P008,24,Win,1
P008,25,Win,1
P008,26,Win,1
P008,27,Win,1
P008,28,Win,1
P008,29,Win,1
P008,30,Win,1
P008,1,Win,0.5
P008,2,Win,0.999422613
P008,3,Win,0.367063501
P008,4,Win,0.999043618
P008,5,Win,0.999999081
P008,6,Win,0.999999999
P008,7,Win,0.999988782
P008,8,Win,0.999999985
P008,9,Win,1
P008,10,Win,1
P008,11,Win,1
P008,12,Win,1
P008,13,Win,1
P008,14,Win,1
P008,15,Win,1
P008,16,Win,1
P008,17,Win,1
P008,18,Win,1
P008,19,Win,1
P008,20,Win,1
P008,21,Win,1
P008,22,Win,1
P008,23,Win,1
P008,24,Win,1
P008,25,Win,1
P008,26,Win,1
P008,27,Win,1
P008,28,Win,1
P008,29,Win,1
P008,30,Win,1
P008,1,Win,0.5
P008,2,Win,0.999422613
P008,3,Win,0.999999424
P008,4,Win,0.999999999
P008,5,Win,1
P008,6,Win,0.999999969
P008,7,Win,1
P008,8,Win,0.999999398
P008,9,Win,0.999999999
P008,10,Win,0.999992203
P008,11,Win,0.999999989
P008,12,Win,1
P008,13,Win,0.999999757
P008,14,Win,1
P008,15,Win,1
P008,16,Win,1
P008,17,Win,1
P008,18,Win,1
P008,19,Win,1
P008,20,Win,1
P008,21,Win,1
P008,22,Win,1
P008,23,Win,1
P008,24,Win,1
P008,25,Win,1
P008,26,Win,1
P008,27,Win,1
P008,28,Win,1
P008,29,Win,1
P008,30,Win,1
P008,1,Loss,0.5
P008,2,Loss,0.572585878
P008,3,Loss,0.640742403
P008,4,Loss,0.660097487
P008,5,Loss,0.719502432
P008,6,Loss,0.771064468
P008,7,Loss,0.783456745
P008,8,Loss,0.795107838
P008,9,Loss,0.834727386
P008,10,Loss,0.867313193
P008,11,Loss,0.873787844
P008,12,Loss,0.898990065
P008,13,Loss,0.903518124
P008,14,Loss,0.922847791
P008,15,Loss,0.938266776
P008,16,Loss,0.940514609
P008,17,Loss,0.952315001
P008,18,Loss,0.953820727
P008,19,Loss,0.962882133
P008,20,Loss,0.963873203
P008,21,Loss,0.964818465
P008,22,Loss,0.971619611
P008,23,Loss,0.972224883
P008,24,Loss,0.972805106
P008,25,Loss,0.977975722
P008,26,Loss,0.978331272
P008,27,Loss,0.978673808
P008,28,Loss,0.979003915
P008,29,Loss,0.979322144
P008,30,Loss,0.983176337
P008,1,Loss,0.5
P008,2,Loss,0.572585878
P008,3,Loss,0.640742403
P008,4,Loss,0.660097487
P008,5,Loss,0.678536723
P008,6,Loss,0.735662718
P008,7,Loss,0.784847917
P008,8,Loss,0.826206606
P008,9,Loss,0.835239789
P008,10,Loss,0.843711725
P008,11,Loss,0.874636327
P008,12,Loss,0.880656847
P008,13,Loss,0.904519818
P008,14,Loss,0.908714836
P008,15,Loss,0.912659182
P008,16,Loss,0.916369596
P008,17,Loss,0.919861681
P008,18,Loss,0.935888667
P008,19,Loss,0.938267194
P008,20,Loss,0.950529518
P008,21,Loss,0.952126328
P008,22,Loss,0.953641628
P008,23,Loss,0.962739906
P008,24,Loss,0.96996734
P008,25,Loss,0.970642198
P008,26,Loss,0.971288425
P008,27,Loss,0.971907505
P008,28,Loss,0.977260611
P008,29,Loss,0.977642669
P008,30,Loss,0.981834443
P008,1,Loss,0.5
P008,2,Loss,0.524348172
P008,3,Loss,0.595753506
P008,4,Loss,0.661939206
P008,5,Loss,0.721123022
P008,6,Loss,0.736385261
P008,7,Loss,0.785461868
P008,8,Loss,0.796992143
P008,9,Loss,0.807823315
P008,10,Loss,0.817991751
P008,11,Loss,0.82753361
P008,12,Loss,0.861432536
P008,13,Loss,0.889014376
P008,14,Loss,0.894149502
P008,15,Loss,0.898971227
P008,16,Loss,0.903500426
P008,17,Loss,0.922833643
P008,18,Loss,0.938255512
P008,19,Loss,0.940503961
P008,20,Loss,0.942630047
P008,21,Loss,0.944641576
P008,22,Loss,0.955592953
P008,23,Loss,0.956934336
P008,24,Loss,0.958209611
P008,25,Loss,0.966367854
P008,26,Loss,0.96719998
P008,27,Loss,0.967995097
P008,28,Loss,0.968755208
P008,29,Loss,0.96948219
P008,30,Loss,0.975329472
P009,1,Win,0.5
P009,2,Win,0.19891889
P009,3,Win,0.107614565
P009,4,Win,0.573538102
P009,5,Win,0.824435371
P009,6,Win,0.356374334
P009,7,Win,0.747735798
P009,8,Win,0.303708879
P009,9,Win,0.139044664
P009,10,Win,0.087993568
P009,11,Win,0.068787128
P009,12,Win,0.510543173
P009,13,Win,0.202426669
P009,14,Win,0.664213163
P009,15,Win,0.85154044
P009,16,Win,0.908770378
P009,17,Win,0.929883611
P009,18,Win,0.48679226
P009,19,Win,0.796679166
P009,20,Win,0.335147744
P009,21,Win,0.738446406
P009,22,Win,0.873382272
P009,23,Win,0.40329007
P009,24,Win,0.766729854
P009,25,Win,0.881845562
P009,26,Win,0.919474139
P009,27,Win,0.934360275
P009,28,Win,0.495963547
P009,29,Win,0.799743752
P009,30,Win,0.33734946
P009,1,Win,0.5
P009,2,Win,0.19891889
P009,3,Win,0.107614565
P009,4,Win,0.573538102
P009,5,Win,0.224533726
P009,6,Win,0.115506352
P009,7,Win,0.583607303
P009,8,Win,0.228283978
P009,9,Win,0.11664542
P009,10,Win,0.079968547
P009,11,Win,0.065400021
P009,12,Win,0.058855368
P009,13,Win,0.055708603
P009,14,Win,0.054140036
P009,15,Win,0.053343243
P009,16,Win,0.05293449
P009,17,Win,0.474423556
P009,18,Win,0.19059403
P009,19,Win,0.65549044
P009,20,Win,0.848974929
P009,21,Win,0.907900487
P009,22,Win,0.448522016
P009,23,Win,0.783456499
P009,24,Win,0.886933277
P009,25,Win,0.419432565
P009,26,Win,0.173413633
P009,27,Win,0.641847771
P009,28,Win,0.844951725
P009,29,Win,0.906545883
P009,30,Win,0.446458912
P009,1,Win,0.5
P009,2,Win,0.19891889
P009,3,Win,0.661679572
P009,4,Win,0.260133547
P009,5,Win,0.126196032
P009,6,Win,0.596233373
P009,7,Win,0.233086591
P009,8,Win,0.684725312
P009,9,Win,0.857561771
P009,10,Win,0.910831769
P009,11,Win,0.930728072
P009,12,Win,0.939348365
P009,13,Win,0.506897619
P009,14,Win,0.803350963
P009,15,Win,0.893095685
P009,16,Win,0.42740281
P009,17,Win,0.775813269
P009,18,Win,0.320950644
P009,19,Win,0.731944844
P009,20,Win,0.871454996
P009,21,Win,0.915705426
P009,22,Win,0.461005992
P009,23,Win,0.787852643
P009,24,Win,0.888283549
P009,25,Win,0.42114243
P009,26,Win,0.773493562
P009,27,Win,0.883894021
P009,28,Win,0.920231335
P009,29,Win,0.934686122
P009,30,Win,0.496653764
P009,1,Loss,0.5
P009,2,Loss,0.617514441
P009,3,Loss,0.656472607
P009,4,Loss,0.669728833
P009,5,Loss,0.674332643
P009,6,Loss,0.844647464
P009,7,Loss,0.88422013
P009,8,Loss,0.76756144
P009,9,Loss,0.710843543
P009,10,Loss,0.689035111
P009,11,Loss,0.681147718
P009,12,Loss,0.678346324
P009,13,Loss,0.845492427
P009,14,Loss,0.88445248
P009,15,Loss,0.767704059
P009,16,Loss,0.865039027
P009,17,Loss,0.756376708
P009,18,Loss,0.862451075
P009,19,Loss,0.754947599
P009,20,Loss,0.862127566
P009,21,Loss,0.754770154
P009,22,Loss,0.862087442
P009,23,Loss,0.754748164
P009,24,Loss,0.86208247
P009,25,Loss,0.889151865
P009,26,Loss,0.897513307
P009,27,Loss,0.900320846
P009,28,Loss,0.777930636
P009,29,Loss,0.715097243
P009,30,Loss,0.853328808
P009,1,Loss,0.5
P009,2,Loss,0.807995032
P009,3,Loss,0.72806341
P009,4,Loss,0.695434016
P009,5,Loss,0.683439421
P009,6,Loss,0.84656719
P009,7,Loss,0.746525755
P009,8,Loss,0.860233696
P009,9,Loss,0.888614304
P009,10,Loss,0.897336962
P009,11,Loss,0.775928858
P009,12,Loss,0.714268244
P009,13,Loss,0.853149619
P009,14,Loss,0.749946675
P009,15,Loss,0.703829571
P009,16,Loss,0.686473984
P009,17,Loss,0.680235324
P009,18,Loss,0.67802385
P009,19,Loss,0.845424476
P009,20,Loss,0.884433772
P009,21,Loss,0.895981484
P009,22,Loss,0.899797032
P009,23,Loss,0.901110162
P009,24,Loss,0.778466872
P009,25,Loss,0.715319973
P009,26,Loss,0.690682811
P009,27,Loss,0.848101147
P009,28,Loss,0.747314741
P009,29,Loss,0.702802357
P009,30,Loss,0.850684062
P009,1,Loss,0.5
P009,2,Loss,0.807995032
P009,3,Loss,0.874664072
P009,4,Loss,0.761850823
P009,5,Loss,0.708541892
P009,6,Loss,0.851915359
P009,7,Loss,0.886239861
P009,8,Loss,0.896563675
P009,9,Loss,0.775416461
P009,10,Loss,0.866827158
P009,11,Loss,0.890548982
P009,12,Loss,0.771515609
P009,13,Loss,0.712453965
P009,14,Loss,0.852757915
P009,15,Loss,0.74974048
P009,16,Loss,0.860954133
P009,17,Loss,0.75412872
P009,18,Loss,0.861942482
P009,19,Loss,0.754668753
P009,20,Loss,0.862064517
P009,21,Loss,0.889146627
P009,22,Loss,0.770626681
P009,23,Loss,0.712090705
P009,24,Loss,0.852679561
P009,25,Loss,0.749699274
P009,26,Loss,0.860944879
P009,27,Loss,0.754123675
P009,28,Loss,0.705470433
P009,29,Loss,0.687070955
P009,30,Loss,0.847335415
P010,1,Win,0.5
P010,2,Win,0.482192875
P010,3,Win,0.503449463
P010,4,Win,0.484971444
P010,5,Win,0.470098889
P010,6,Win,0.458143475
P010,7,Win,0.448537361
P010,8,Win,0.476187473
P010,9,Win,0.498598506
P010,10,Win,0.481064281
P010,11,Win,0.502538205
P010,12,Win,0.51985096
P010,13,Win,0.498200913
P010,14,Win,0.480744139
P010,15,Win,0.502279683
P010,16,Win,0.484029047
P010,17,Win,0.504931679
P010,18,Win,0.486165741
P010,19,Win,0.471059396
P010,20,Win,0.494452045
P010,21,Win,0.513337627
P010,22,Win,0.528541165
P010,23,Win,0.50522483
P010,24,Win,0.5220137
P010,25,Win,0.49994793
P010,26,Win,0.51776519
P010,27,Win,0.496516681
P010,28,Win,0.515001279
P010,29,Win,0.494285747
P010,30,Win,0.477592378
P010,1,Win,0.5
P010,2,Win,0.517807125
P010,3,Win,0.532135443
P010,4,Win,0.543651953
P010,5,Win,0.552905189
P010,6,Win,0.560340393
P010,7,Win,0.531040128
P010,8,Win,0.507246776
P010,9,Win,0.488031592
P010,10,Win,0.50816117
P010,11,Win,0.524376795
P010,12,Win,0.537416801
P010,13,Win,0.547895512
P010,14,Win,0.520913244
P010,15,Win,0.534632694
P010,16,Win,0.510155372
P010,17,Win,0.525981314
P010,18,Win,0.503154642
P010,19,Win,0.484733918
P010,20,Win,0.46990787
P010,21,Win,0.457989975
P010,22,Win,0.483864742
P010,23,Win,0.504799064
P010,24,Win,0.486058877
P010,25,Win,0.506569715
P010,26,Win,0.487485856
P010,27,Win,0.507720954
P010,28,Win,0.524022562
P010,29,Win,0.53713208
P010,30,Win,0.512180217
P010,1,Win,0.5
P010,2,Win,0.517807125
P010,3,Win,0.496550537
P010,4,Win,0.515028556
P010,5,Win,0.529901111
P010,6,Win,0.506325057
P010,7,Win,0.487288665
P010,8,Win,0.471962581
P010,9,Win,0.495182637
P010,10,Win,0.478314274
P010,11,Win,0.464746318
P010,12,Win,0.489341644
P010,13,Win,0.473614034
P010,14,Win,0.460968377
P010,15,Win,0.486280151
P010,16,Win,0.506748248
P010,17,Win,0.487629756
P010,18,Win,0.472236941
P010,19,Win,0.459861651
P010,20,Win,0.485382817
P010,21,Win,0.506024204
P010,22,Win,0.522657083
P010,23,Win,0.536034506
P010,24,Win,0.546784876
P010,25,Win,0.555422418
P010,26,Win,0.562363381
P010,27,Win,0.532689608
P010,28,Win,0.508581951
P010,29,Win,0.524715376
P010,30,Win,0.537688937
P010,1,Loss,0.5
P010,2,Loss,0.524249367
P010,3,Loss,0.538640191
P010,4,Loss,0.594699509
P010,5,Loss,0.627032458
P010,6,Loss,0.645776684
P010,7,Loss,0.656731806
P010,8,Loss,0.618535353
P010,9,Loss,0.640835152
P010,10,Loss,0.608686567
P010,11,Loss,0.589067161
P010,12,Loss,0.577245755
P010,13,Loss,0.61696097
P010,14,Loss,0.594083868
P010,15,Loss,0.580259634
P010,16,Loss,0.618698844
P010,17,Loss,0.640930108
P010,18,Loss,0.608745074
P010,19,Loss,0.635156727
P010,20,Loss,0.605194348
P010,21,Loss,0.586955785
P010,22,Loss,0.622561605
P010,23,Loss,0.597491539
P010,24,Loss,0.628645707
P010,25,Loss,0.60120529
P010,26,Loss,0.584548046
P010,27,Loss,0.574535429
P010,28,Loss,0.568544369
P010,29,Loss,0.564967729
P010,30,Loss,0.609883642
P010,1,Loss,0.5
P010,2,Loss,0.572294997
P010,3,Loss,0.614106915
P010,4,Loss,0.59235116
P010,5,Loss,0.625676123
P010,6,Loss,0.644986987
P010,7,Loss,0.656268529
P010,8,Loss,0.618246713
P010,9,Loss,0.64066752
P010,10,Loss,0.608583289
P010,11,Loss,0.589004671
P010,12,Loss,0.623744084
P010,13,Loss,0.643862716
P010,14,Loss,0.610553836
P010,15,Loss,0.636204734
P010,16,Loss,0.651127177
P010,17,Loss,0.659875194
P010,18,Loss,0.665032755
P010,19,Loss,0.668084959
P010,20,Loss,0.669895523
P010,21,Loss,0.670971118
P010,22,Loss,0.671610659
P010,23,Loss,0.627862372
P010,24,Loss,0.646260066
P010,25,Loss,0.612035144
P010,26,Loss,0.591094928
P010,27,Loss,0.624950755
P010,28,Loss,0.644564804
P010,29,Loss,0.6109874
P010,30,Loss,0.590460106
P010,1,Loss,0.5
P010,2,Loss,0.524249367
P010,3,Loss,0.586379139
P010,4,Loss,0.622228855
P010,5,Loss,0.597288793
P010,6,Loss,0.628528534
P010,7,Loss,0.646648171
P010,8,Loss,0.657243259
P010,9,Loss,0.618854128
P010,10,Loss,0.641020301
P010,11,Loss,0.653943942
P010,12,Loss,0.616799928
P010,13,Loss,0.593986032
P010,14,Loss,0.626620324
P010,15,Loss,0.645536689
P010,16,Loss,0.611587916
P010,17,Loss,0.590823916
P010,18,Loss,0.578300524
P010,19,Loss,0.570795099
P010,20,Loss,0.613242358
P010,21,Loss,0.591826774
P010,22,Loss,0.57890295
P010,23,Loss,0.571155451
P010,24,Loss,0.566525853
P010,25,Loss,0.610781679
P010,26,Loss,0.590335498
P010,27,Loss,0.62451231
P010,28,Loss,0.644309668
P010,29,Loss,0.655871311
P010,30,Loss,0.662669269
P011,1,Win,0.5
P011,2,Win,0.225581722
P011,3,Win,0.507174621
P011,4,Win,0.779277726
P011,5,Win,0.9216904
P011,6,Win,0.764000605
P011,7,Win,0.91535409
P011,8,Win,0.972317034
P011,9,Win,0.991071017
P011,10,Win,0.966640044
P011,11,Win,0.989244942
P011,12,Win,0.96018662
P011,13,Win,0.867085565
P011,14,Win,0.9554352
P011,15,Win,0.985618521
P011,16,Win,0.995332219
P011,17,Win,0.982087589
P011,18,Win,0.994202094
P011,19,Win,0.998088909
P011,20,Win,0.992453665
P011,21,Win,0.99752495
P011,22,Win,0.99916967
P011,23,Win,0.996646475
P011,24,Win,0.998882242
P011,25,Win,0.999618349
P011,26,Win,0.999866452
P011,27,Win,0.99995212
P011,28,Win,0.999792855
P011,29,Win,0.999926485
P011,30,Win,0.999685134
P011,1,Win,0.5
P011,2,Win,0.774418278
P011,3,Win,0.492825379
P011,4,Win,0.769483491
P011,5,Win,0.917645533
P011,6,Win,0.754221038
P011,7,Win,0.911217518
P011,8,Win,0.73903887
P011,9,Win,0.904666607
P011,10,Win,0.724001397
P011,11,Win,0.898017357
P011,12,Win,0.966372257
P011,13,Win,0.88560633
P011,14,Win,0.962036742
P011,15,Win,0.987759009
P011,16,Win,0.99601773
P011,17,Win,0.998677429
P011,18,Win,0.994723624
P011,19,Win,0.998257594
P011,20,Win,0.99310158
P011,21,Win,0.997733693
P011,22,Win,0.999238242
P011,23,Win,0.996916618
P011,24,Win,0.998970454
P011,25,Win,0.999647816
P011,26,Win,0.999876534
P011,27,Win,0.999955654
P011,28,Win,0.9998078
P011,29,Win,0.999931671
P011,30,Win,0.999706841
P011,1,Win,0.5
P011,2,Win,0.774418278
P011,3,Win,0.919691205
P011,4,Win,0.973784914
P011,5,Win,0.908654203
P011,6,Win,0.733103694
P011,7,Win,0.902061692
P011,8,Win,0.718139321
P011,9,Win,0.895380438
P011,10,Win,0.703398115
P011,11,Win,0.888634509
P011,12,Win,0.963100931
P011,13,Win,0.875734222
P011,14,Win,0.958538086
P011,15,Win,0.986626083
P011,16,Win,0.951082999
P011,17,Win,0.984200577
P011,18,Win,0.942799081
P011,19,Win,0.981485391
P011,20,Win,0.994009356
P011,21,Win,0.998026631
P011,22,Win,0.999334692
P011,23,Win,0.997297746
P011,24,Win,0.999095164
P011,25,Win,0.99968957
P011,26,Win,0.999890855
P011,27,Win,0.999960685
P011,28,Win,0.999829126
P011,29,Win,0.999939087
P011,30,Win,0.999737952
P011,1,Loss,0.5
P011,2,Loss,0.548144087
P011,3,Loss,0.594169285
P011,4,Loss,0.637445912
P011,5,Loss,0.75562836
P011,6,Loss,0.784503384
P011,7,Loss,0.86263778
P011,8,Loss,0.878876678
P011,9,Loss,0.893067773
P011,10,Loss,0.933746722
P011,11,Loss,0.940963644
P011,12,Loss,0.947276012
P011,13,Loss,0.967436672
P011,14,Loss,0.970537238
P011,15,Loss,0.981685791
P011,16,Loss,0.988519489
P011,17,Loss,0.989340692
P011,18,Loss,0.993240427
P011,19,Loss,0.993637122
P011,20,Loss,0.995915671
P011,21,Loss,0.996104209
P011,22,Loss,0.997468723
P011,23,Loss,0.9975549
P011,24,Loss,0.997635979
